Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
14730,2025-01-31,2025-01-25,2025-02-05,5,False,4128,Potato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20250125-727,235,123,60,4,59,17,17.52,1051.2,5,Supermarket A - Indiranagar
14731,2024-09-07,2024-03-14,2024-11-14,68,False,9738,Masala Namkeen 150g,Snacks,Haldiram's,False,245,Ambient (20-25°C),LOT-20240314-685,656,394,123,16,255,2,130.66,16071.18,4,Supermarket A - Indiranagar
14732,2025-05-12,2025-05-04,2025-05-21,9,False,5071,Butter 100g,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20250504-194,378,378,253,7,118,12,57.28,14491.84,5,Supermarket A - Indiranagar
14733,2024-12-29,2024-12-26,2025-01-04,6,False,7779,Fish Fillet 500g,Meat,FreshToHome,True,9,Frozen (-18°C),LOT-20241226-796,405,295,128,19,148,7,246.47,31548.16,5,Supermarket A - Indiranagar
14734,2024-08-15,2024-02-23,2024-09-24,40,False,8054,Cold Coffee 200ml,Beverages,Nestlé,False,214,Ambient (20-25°C),LOT-20240223-915,909,635,266,16,353,65,100.57,26751.62,5,Supermarket A - Indiranagar
14735,2024-08-07,2024-08-02,2024-08-11,4,False,4880,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240802-461,529,410,161,30,219,58,57.7,9289.7,3,Supermarket A - Indiranagar
14736,2024-01-06,2023-10-09,2024-10-02,270,False,9164,Masala Namkeen 150g,Snacks,Haldiram's,False,359,Ambient (20-25°C),LOT-20231009-353,695,287,156,7,124,5,14.07,2194.92,5,Supermarket A - Indiranagar
14737,2025-01-23,2025-01-13,2025-01-26,3,True,5441,Yogurt Cup,Dairy,Nestlé,True,13,Chilled (2-4°C),LOT-20250113-665,589,420,247,17,156,156,48.92,12083.24,4,Supermarket A - Indiranagar
14738,2023-06-27,2023-06-26,2023-07-22,25,False,5686,Paneer 200g,Dairy,Nandini,True,26,Chilled (2-4°C),LOT-20230626-785,170,170,116,9,45,5,73.53,8529.48,4,Supermarket A - Indiranagar
14739,2025-05-18,2025-05-14,2025-05-26,8,False,5264,Milk 500ml,Dairy,Amul,True,12,Chilled (2-4°C),LOT-20250514-581,319,207,95,18,94,11,64.06,6085.7,4,Supermarket A - Indiranagar
14740,2024-08-27,2024-08-24,2024-09-10,14,False,5426,Milk 500ml,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20240824-310,536,443,264,26,153,44,87.05,22981.2,4,Supermarket A - Indiranagar
14741,2023-11-17,2023-11-17,2023-11-20,3,True,6585,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20231117-193,755,568,314,40,214,214,54.95,17254.3,3,Supermarket A - Indiranagar
14742,2024-05-18,2024-05-18,2024-05-25,7,False,3854,Banana,Fruits,FreshFarms,True,7,Cool (10-15°C),LOT-20240518-212,612,477,314,16,147,33,62.61,19659.54,4,Supermarket A - Indiranagar
14743,2025-08-19,2025-04-20,2025-11-01,74,False,8857,Packaged Water 1L,Beverages,Bisleri,False,195,Ambient (20-25°C),LOT-20250420-366,841,422,180,15,227,53,38.37,6906.6,3,Supermarket A - Indiranagar
14744,2023-06-14,2023-06-14,2023-06-17,3,True,6805,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20230614-476,633,466,466,0,0,0,93.69,43659.54,4,Supermarket A - Indiranagar
14745,2024-08-29,2024-08-28,2024-09-05,7,False,4846,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240828-458,242,168,117,5,46,6,34.96,4090.32,4,Supermarket A - Indiranagar
14746,2023-07-30,2023-07-26,2023-08-03,4,False,3201,Banana,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20230726-368,701,611,230,43,338,34,87.74,20180.2,4,Supermarket A - Indiranagar
14747,2024-01-22,2024-01-11,2024-01-26,4,False,5365,Yogurt Cup,Dairy,Nestlé,True,15,Chilled (2-4°C),LOT-20240111-616,679,451,204,29,218,59,97.79,19949.16,4,Supermarket A - Indiranagar
14748,2023-04-28,2023-02-27,2024-01-07,254,False,8425,Packaged Water 1L,Beverages,Bisleri,False,314,Ambient (20-25°C),LOT-20230227-584,553,324,129,10,185,32,54.56,7038.24,5,Supermarket A - Indiranagar
14749,2025-03-20,2025-03-10,2025-03-21,1,True,7378,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20250310-914,585,316,169,16,131,131,86.81,14670.89,5,Supermarket A - Indiranagar
14750,2023-02-09,2023-02-07,2023-02-11,2,True,6655,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20230207-461,367,335,222,13,100,100,73.84,16392.48,2,Supermarket A - Indiranagar
14751,2024-05-14,2024-05-06,2024-05-20,6,False,5299,Milk 500ml,Dairy,Amul,True,14,Chilled (2-4°C),LOT-20240506-485,673,412,222,22,168,32,27.53,6111.66,3,Supermarket A - Indiranagar
14752,2024-07-12,2024-07-04,2024-07-13,1,True,7648,Chicken Breast 500g,Meat,Licious,True,9,Frozen (-18°C),LOT-20240704-520,533,359,147,19,193,193,211.51,31091.97,4,Supermarket A - Indiranagar
14753,2024-03-22,2024-03-18,2024-03-26,4,False,4056,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240318-221,319,275,135,20,120,11,56.92,7684.2,2,Supermarket A - Indiranagar
14754,2024-03-02,2024-02-13,2024-03-02,0,True,3606,Apple,Fruits,Del Monte,True,18,Cool (10-15°C),LOT-20240213-856,540,403,139,29,235,235,99.67,13854.13,2,Supermarket A - Indiranagar
14755,2023-07-12,2023-07-11,2023-07-29,17,False,5958,Butter 100g,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20230711-569,587,498,379,10,109,18,49.03,18582.37,5,Supermarket A - Indiranagar
14756,2024-07-09,2024-06-17,2025-02-27,233,False,8757,Mango Juice 1L,Beverages,Paper Boat,False,255,Ambient (20-25°C),LOT-20240617-118,785,314,115,6,193,1,75.34,8664.1,5,Supermarket A - Indiranagar
14757,2024-03-30,2024-03-26,2024-04-06,7,False,4379,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20240326-314,675,546,242,44,260,35,27.3,6606.6,3,Supermarket A - Indiranagar
14758,2023-11-24,2023-10-12,2024-01-14,51,False,8030,Packaged Water 1L,Beverages,Bisleri,False,94,Ambient (20-25°C),LOT-20231012-197,785,659,298,19,342,3,91.47,27258.06,4,Supermarket A - Indiranagar
14759,2024-08-24,2024-08-21,2024-08-28,4,False,4167,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240821-486,598,465,320,14,131,0,47.52,15206.4,5,Supermarket A - Indiranagar
14760,2024-06-23,2024-06-17,2024-06-24,1,True,7763,Eggs Dozen,Meat,Local Farm,True,7,Frozen (-18°C),LOT-20240617-420,383,244,95,23,126,126,144.3,13708.5,3,Supermarket A - Indiranagar
14761,2023-03-14,2023-02-12,2023-07-11,119,False,9377,Masala Namkeen 150g,Snacks,Haldiram's,False,149,Ambient (20-25°C),LOT-20230212-794,1001,476,185,17,274,64,138.63,25646.55,4,Supermarket A - Indiranagar
14762,2025-10-12,2025-05-22,2026-02-08,119,False,8106,Soda 500ml,Beverages,Coca-Cola,False,262,Ambient (20-25°C),LOT-20250522-356,794,712,236,25,451,126,74.18,17506.48,4,Supermarket A - Indiranagar
14763,2023-01-06,2023-01-03,2023-01-07,1,True,6047,Brown Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20230103-416,183,100,43,11,46,46,101.91,4382.13,3,Supermarket A - Indiranagar
14764,2025-03-07,2025-03-04,2025-03-17,10,False,4804,Spinach,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20250304-624,642,468,277,24,167,19,47.16,13063.32,4,Supermarket A - Indiranagar
14765,2025-05-27,2025-05-25,2025-06-14,18,False,5655,Yogurt Cup,Dairy,Nestlé,True,20,Chilled (2-4°C),LOT-20250525-556,326,318,315,0,3,0,31.95,10064.25,5,Supermarket A - Indiranagar
14766,2023-01-09,2023-01-07,2023-01-18,9,False,4025,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20230107-490,804,743,518,30,195,10,47.0,24346.0,4,Supermarket A - Indiranagar
14767,2025-01-14,2024-12-31,2025-01-14,0,True,3912,Pomegranate,Fruits,FreshFarms,True,14,Cool (10-15°C),LOT-20241231-709,319,168,75,14,79,79,57.58,4318.5,2,Supermarket A - Indiranagar
14768,2023-01-31,2023-01-19,2023-01-31,0,True,7162,Mutton Curry Cut 500g,Meat,Licious,True,12,Frozen (-18°C),LOT-20230119-262,364,320,111,25,184,184,294.28,32665.08,1,Supermarket A - Indiranagar
14769,2023-01-14,2023-01-05,2023-01-19,5,False,5361,Curd 400g,Dairy,Amul,True,14,Chilled (2-4°C),LOT-20230105-213,362,229,103,16,110,20,99.02,10199.06,2,Supermarket A - Indiranagar
14770,2024-02-17,2024-02-07,2024-02-29,12,False,5882,Paneer 200g,Dairy,Nandini,True,22,Chilled (2-4°C),LOT-20240207-835,667,611,328,34,249,33,36.39,11935.92,5,Supermarket A - Indiranagar
14771,2024-07-26,2024-07-23,2024-08-03,8,False,4860,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20240723-143,326,301,242,6,53,15,15.89,3845.38,5,Supermarket A - Indiranagar
14772,2025-01-11,2024-12-23,2025-01-13,2,True,5899,Yogurt Cup,Dairy,Nestlé,True,21,Chilled (2-4°C),LOT-20241223-451,487,377,283,6,88,88,25.77,7292.91,4,Supermarket A - Indiranagar
14773,2024-03-16,2024-03-13,2024-03-20,4,False,7966,Chicken Breast 500g,Meat,Licious,True,7,Frozen (-18°C),LOT-20240313-519,576,302,110,19,173,24,153.84,16922.4,4,Supermarket A - Indiranagar
14774,2024-01-04,2023-12-24,2024-01-05,1,True,4665,Potato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20231224-232,638,520,305,31,184,184,58.33,17790.65,3,Supermarket A - Indiranagar
14775,2023-08-19,2023-08-19,2023-09-11,23,False,5466,Paneer 200g,Dairy,Nandini,True,23,Chilled (2-4°C),LOT-20230819-203,754,565,369,18,178,0,82.72,30523.68,3,Supermarket A - Indiranagar
14776,2024-07-24,2024-07-24,2024-08-04,11,False,3838,Mango,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20240724-584,421,236,112,20,104,11,88.37,9897.44,5,Supermarket A - Indiranagar
14777,2023-08-18,2023-08-11,2023-08-22,4,False,4086,Potato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20230811-783,762,704,402,41,261,29,19.5,7839.0,4,Supermarket A - Indiranagar
14778,2025-02-10,2025-02-06,2025-02-19,9,False,4128,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250206-137,581,375,259,16,100,17,33.51,8679.09,5,Supermarket A - Indiranagar
14779,2025-05-22,2025-05-22,2025-05-28,6,False,6789,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20250522-795,601,401,277,13,111,19,46.0,12742.0,3,Supermarket A - Indiranagar
14780,2025-03-05,2025-02-27,2025-03-06,1,True,7801,Mutton Curry Cut 500g,Meat,Licious,True,7,Frozen (-18°C),LOT-20250227-823,368,310,106,24,180,180,372.42,39476.52,4,Supermarket A - Indiranagar
14781,2025-05-01,2024-12-08,2025-10-15,167,False,9562,Potato Chips 100g,Snacks,Lays,False,311,Ambient (20-25°C),LOT-20241208-889,788,619,348,18,253,23,13.44,4677.12,2,Supermarket A - Indiranagar
14782,2024-02-27,2024-02-27,2024-03-06,8,False,4879,Spinach,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20240227-727,428,183,128,7,48,4,55.32,7080.96,5,Supermarket A - Indiranagar
14783,2025-05-16,2025-05-13,2025-05-24,8,False,3397,Grapes,Fruits,Reliance Fresh,True,11,Cool (10-15°C),LOT-20250513-677,437,269,149,11,109,24,106.41,15855.09,4,Supermarket A - Indiranagar
14784,2025-01-01,2024-12-24,2025-01-08,7,False,3303,Banana,Fruits,FreshFarms,True,15,Cool (10-15°C),LOT-20241224-483,405,246,85,20,141,26,116.66,9916.1,3,Supermarket A - Indiranagar
14785,2025-05-18,2025-05-11,2025-05-24,6,False,5491,Paneer 200g,Dairy,Nandini,True,13,Chilled (2-4°C),LOT-20250511-689,343,269,113,17,139,20,102.97,11635.61,4,Supermarket A - Indiranagar
14786,2023-11-14,2023-10-04,2024-02-01,79,False,9001,Potato Chips 100g,Snacks,Lays,False,120,Ambient (20-25°C),LOT-20231004-511,1029,782,317,29,436,67,103.72,32879.24,5,Supermarket A - Indiranagar
14787,2023-01-25,2023-01-12,2023-07-15,171,False,9482,Biscuit 200g,Snacks,Parle,False,184,Ambient (20-25°C),LOT-20230112-489,872,640,257,21,362,82,64.26,16514.82,4,Supermarket A - Indiranagar
14788,2023-04-09,2023-04-01,2023-04-14,5,False,7206,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20230401-910,655,588,277,45,266,69,258.01,71468.77,2,Supermarket A - Indiranagar
14789,2024-01-12,2023-12-21,2024-05-03,112,False,8613,Mango Juice 1L,Beverages,Paper Boat,False,134,Ambient (20-25°C),LOT-20231221-809,1022,603,172,24,407,28,15.16,2607.52,5,Supermarket A - Indiranagar
14790,2023-02-25,2023-02-21,2023-02-25,0,True,6776,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20230221-344,516,386,133,37,216,216,90.86,12084.38,3,Supermarket A - Indiranagar
14791,2025-10-17,2025-03-13,2026-01-29,104,False,9856,Chocolate Bar 45g,Snacks,Cadbury,False,322,Ambient (20-25°C),LOT-20250313-967,1035,937,375,28,534,114,55.38,20767.5,2,Supermarket A - Indiranagar
14792,2025-01-17,2025-01-17,2025-02-04,18,False,3426,Apple,Fruits,Del Monte,True,18,Cool (10-15°C),LOT-20250117-650,688,419,199,30,190,54,35.93,7150.07,5,Supermarket A - Indiranagar
14793,2024-03-31,2024-03-05,2024-10-25,208,False,9545,Chocolate Bar 45g,Snacks,Cadbury,False,234,Ambient (20-25°C),LOT-20240305-144,688,588,279,13,296,13,138.6,38669.4,5,Supermarket A - Indiranagar
14794,2025-06-27,2025-01-13,2025-12-12,168,False,8034,Packaged Water 1L,Beverages,Bisleri,False,333,Ambient (20-25°C),LOT-20250113-429,990,531,104,19,408,62,106.91,11118.64,5,Supermarket A - Indiranagar
14795,2025-12-06,2025-04-01,2026-01-15,40,False,8910,Mango Juice 1L,Beverages,Paper Boat,False,289,Ambient (20-25°C),LOT-20250401-559,970,786,199,37,550,84,102.49,20395.51,3,Supermarket A - Indiranagar
14796,2024-04-11,2024-03-30,2024-11-11,214,False,9560,Masala Namkeen 150g,Snacks,Haldiram's,False,226,Ambient (20-25°C),LOT-20240330-744,1196,819,309,27,483,54,43.47,13432.23,5,Supermarket A - Indiranagar
14797,2023-12-31,2023-12-24,2024-01-12,12,False,5667,Yogurt Cup,Dairy,Nestlé,True,19,Chilled (2-4°C),LOT-20231224-918,408,194,81,14,99,24,25.07,2030.67,5,Supermarket A - Indiranagar
14798,2023-10-30,2023-10-18,2023-10-30,0,True,4531,Potato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20231018-998,629,601,256,45,300,300,24.3,6220.8,3,Supermarket A - Indiranagar
14799,2024-04-09,2024-04-06,2024-04-09,0,True,6214,Brown Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20240406-241,427,288,130,19,139,139,32.18,4183.4,1,Supermarket A - Indiranagar
14800,2025-05-27,2025-05-21,2025-06-02,6,False,4230,Carrot,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20250521-746,485,485,320,21,144,40,33.89,10844.8,1,Supermarket A - Indiranagar
14801,2023-03-30,2023-03-22,2023-03-31,1,True,4706,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20230322-738,313,244,82,23,139,139,34.4,2820.8,4,Supermarket A - Indiranagar
14802,2024-01-09,2023-12-25,2024-12-03,329,False,8747,Packaged Water 1L,Beverages,Bisleri,False,344,Ambient (20-25°C),LOT-20231225-719,907,812,416,16,380,85,79.72,33163.52,4,Supermarket A - Indiranagar
14803,2023-11-03,2023-10-31,2023-11-13,10,False,5925,Milk 500ml,Dairy,Amul,True,13,Chilled (2-4°C),LOT-20231031-216,516,316,222,14,80,3,34.66,7694.52,5,Supermarket A - Indiranagar
14804,2024-02-20,2024-02-09,2024-02-23,3,True,5413,Milk 500ml,Dairy,Amul,True,14,Chilled (2-4°C),LOT-20240209-678,563,420,236,23,161,161,44.52,10506.72,3,Supermarket A - Indiranagar
14805,2025-03-02,2025-02-28,2025-03-04,2,True,6646,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20250228-962,516,516,318,25,173,173,37.94,12064.92,4,Supermarket A - Indiranagar
14806,2025-05-03,2025-04-30,2025-05-09,6,False,7393,Chicken Breast 500g,Meat,Licious,True,9,Frozen (-18°C),LOT-20250430-482,671,417,245,20,152,4,245.87,60238.15,5,Supermarket A - Indiranagar
14807,2023-10-12,2023-07-28,2024-04-22,193,False,9336,Biscuit 200g,Snacks,Parle,False,269,Ambient (20-25°C),LOT-20230728-719,619,537,318,15,204,32,16.11,5122.98,5,Supermarket A - Indiranagar
14808,2024-10-03,2024-09-23,2024-10-04,1,True,3494,Pomegranate,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20240923-375,478,281,119,23,139,139,52.43,6239.17,4,Supermarket A - Indiranagar
14809,2025-02-13,2025-02-09,2025-02-13,0,True,6198,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20250209-312,335,106,47,9,50,50,60.84,2859.48,2,Supermarket A - Indiranagar
14810,2023-10-12,2023-10-09,2023-10-26,14,False,3601,Mango,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20231009-963,429,410,182,27,201,53,88.89,16177.98,5,Supermarket A - Indiranagar
14811,2025-07-12,2024-10-31,2025-10-26,106,False,8220,Packaged Water 1L,Beverages,Bisleri,False,360,Ambient (20-25°C),LOT-20241031-673,1110,675,149,29,497,21,24.86,3704.14,4,Supermarket A - Indiranagar
14812,2023-08-04,2023-08-03,2023-08-11,7,False,4784,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230803-211,322,206,105,10,91,19,47.89,5028.45,5,Supermarket A - Indiranagar
14813,2023-12-31,2023-12-23,2024-01-01,1,True,5777,Milk 500ml,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20231223-667,747,531,323,33,175,175,93.32,30142.36,3,Supermarket A - Indiranagar
14814,2024-02-04,2024-02-02,2024-02-17,13,False,5414,Curd 400g,Dairy,Amul,True,15,Chilled (2-4°C),LOT-20240202-718,683,437,343,10,84,4,110.14,37778.02,4,Supermarket A - Indiranagar
14815,2025-05-31,2025-05-19,2025-06-01,1,True,4689,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250519-389,348,231,108,21,102,102,21.78,2352.24,3,Supermarket A - Indiranagar
14816,2024-11-14,2024-10-07,2025-02-13,91,False,9821,Chocolate Bar 45g,Snacks,Cadbury,False,129,Ambient (20-25°C),LOT-20241007-313,933,351,98,10,243,55,32.17,3152.66,5,Supermarket A - Indiranagar
14817,2024-11-30,2024-11-26,2024-12-09,9,False,3083,Apple,Fruits,Del Monte,True,13,Cool (10-15°C),LOT-20241126-490,571,348,221,12,115,27,96.45,21315.45,5,Supermarket A - Indiranagar
14818,2023-03-14,2023-03-11,2023-03-22,8,False,4730,Carrot,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20230311-463,171,122,68,7,47,7,57.72,3924.96,4,Supermarket A - Indiranagar
14819,2023-08-20,2023-05-03,2023-09-21,32,False,8341,Packaged Water 1L,Beverages,Bisleri,False,141,Ambient (20-25°C),LOT-20230503-498,1083,739,229,24,486,31,34.64,7932.56,3,Supermarket A - Indiranagar
14820,2025-01-04,2024-09-27,2025-04-26,112,False,9249,Chocolate Bar 45g,Snacks,Cadbury,False,211,Ambient (20-25°C),LOT-20240927-237,856,710,260,26,424,97,16.82,4373.2,5,Supermarket A - Indiranagar
14821,2025-05-03,2025-04-22,2025-05-06,3,True,3685,Orange,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20250422-869,506,314,168,24,122,122,91.05,15296.4,4,Supermarket A - Indiranagar
14822,2024-03-27,2024-03-17,2024-03-27,0,True,4187,Tomato,Vegetables,Namdhari,True,10,Cool (10-15°C),LOT-20240317-720,531,274,107,21,146,146,59.83,6401.81,3,Supermarket A - Indiranagar
14823,2025-06-08,2025-06-07,2025-06-11,3,True,6924,Brown Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20250607-501,602,438,310,15,113,113,116.37,36074.7,4,Supermarket A - Indiranagar
14824,2024-10-13,2024-04-21,2025-04-06,175,False,9366,Potato Chips 100g,Snacks,Lays,False,350,Ambient (20-25°C),LOT-20240421-718,902,627,318,11,298,62,122.7,39018.6,3,Supermarket A - Indiranagar
14825,2023-02-11,2023-02-10,2023-02-16,5,False,6657,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20230210-605,696,324,202,22,100,19,114.29,23086.58,5,Supermarket A - Indiranagar
14826,2025-03-11,2024-09-16,2025-04-05,25,False,8676,Packaged Water 1L,Beverages,Bisleri,False,201,Ambient (20-25°C),LOT-20240916-528,959,732,253,30,449,39,34.97,8847.41,4,Supermarket A - Indiranagar
14827,2025-01-14,2025-01-10,2025-01-18,4,False,7560,Eggs Dozen,Meat,Local Farm,True,8,Frozen (-18°C),LOT-20250110-633,353,206,73,18,115,11,186.06,13582.38,3,Supermarket A - Indiranagar
14828,2023-08-27,2023-01-19,2024-01-10,136,False,8232,Cold Coffee 200ml,Beverages,Nestlé,False,356,Ambient (20-25°C),LOT-20230119-776,921,717,220,23,474,65,39.15,8613.0,2,Supermarket A - Indiranagar
14829,2023-03-09,2023-03-04,2023-03-29,20,False,5685,Butter 100g,Dairy,Amul,True,25,Chilled (2-4°C),LOT-20230304-558,569,309,151,15,143,2,111.63,16856.13,5,Supermarket A - Indiranagar
14830,2024-02-07,2024-02-04,2024-02-20,13,False,3776,Mango,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20240204-856,342,208,106,10,92,21,66.96,7097.76,4,Supermarket A - Indiranagar
14831,2025-04-11,2025-04-04,2025-04-24,13,False,5228,Yogurt Cup,Dairy,Nestlé,True,20,Chilled (2-4°C),LOT-20250404-926,289,220,131,7,82,0,53.56,7016.36,5,Supermarket A - Indiranagar
14832,2024-06-05,2023-10-06,2024-10-03,120,False,8913,Soda 500ml,Beverages,Coca-Cola,False,363,Ambient (20-25°C),LOT-20231006-717,642,247,80,4,163,19,72.07,5765.6,5,Supermarket A - Indiranagar
14833,2024-11-30,2024-11-19,2024-12-02,2,True,7662,Eggs Dozen,Meat,Local Farm,True,13,Frozen (-18°C),LOT-20241119-525,529,263,110,19,134,134,299.12,32903.2,4,Supermarket A - Indiranagar
14834,2023-06-16,2023-06-11,2023-07-07,21,False,5958,Curd 400g,Dairy,Amul,True,26,Chilled (2-4°C),LOT-20230611-561,429,395,234,24,137,37,50.54,11826.36,4,Supermarket A - Indiranagar
14835,2023-12-11,2023-11-27,2023-12-13,2,True,3334,Pomegranate,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20231127-801,499,411,123,33,255,255,93.16,11458.68,3,Supermarket A - Indiranagar
14836,2023-03-31,2023-03-22,2023-04-04,4,False,7922,Eggs Dozen,Meat,Local Farm,True,13,Frozen (-18°C),LOT-20230322-386,604,426,131,33,262,40,96.9,12693.9,3,Supermarket A - Indiranagar
14837,2024-08-16,2024-08-16,2024-08-24,8,False,4263,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20240816-143,431,265,134,19,112,14,28.21,3780.14,3,Supermarket A - Indiranagar
14838,2024-12-15,2024-04-23,2025-03-05,80,False,8925,Orange Juice 1L,Beverages,Real,False,316,Ambient (20-25°C),LOT-20240423-867,931,416,134,14,268,51,80.86,10835.24,2,Supermarket A - Indiranagar
14839,2023-01-27,2023-01-19,2023-02-03,7,False,5524,Paneer 200g,Dairy,Nandini,True,15,Chilled (2-4°C),LOT-20230119-581,340,203,110,14,79,9,50.14,5515.4,2,Supermarket A - Indiranagar
14840,2025-04-10,2025-04-09,2025-04-20,10,False,7918,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20250409-135,690,452,177,36,239,22,242.84,42982.68,3,Supermarket A - Indiranagar
14841,2023-10-12,2023-10-10,2023-10-18,6,False,3477,Grapes,Fruits,Reliance Fresh,True,8,Cool (10-15°C),LOT-20231010-712,408,405,259,18,128,29,52.0,13468.0,4,Supermarket A - Indiranagar
14842,2024-11-29,2024-04-08,2025-03-10,101,False,8661,Mango Juice 1L,Beverages,Paper Boat,False,336,Ambient (20-25°C),LOT-20240408-737,734,614,185,22,407,5,90.75,16788.75,3,Supermarket A - Indiranagar
14843,2025-06-14,2024-12-09,2025-08-17,64,False,8557,Soda 500ml,Beverages,Coca-Cola,False,251,Ambient (20-25°C),LOT-20241209-626,891,595,197,20,378,29,42.86,8443.42,4,Supermarket A - Indiranagar
14844,2023-11-17,2023-11-15,2023-11-22,5,False,4201,Carrot,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20231115-796,392,357,204,17,136,29,56.78,11583.12,5,Supermarket A - Indiranagar
14845,2023-02-08,2023-02-04,2023-02-16,8,False,4786,Onion,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230204-218,597,441,246,25,170,26,38.87,9562.02,4,Supermarket A - Indiranagar
14846,2025-02-06,2025-02-06,2025-02-13,7,False,4103,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20250206-168,401,346,196,19,131,21,42.45,8320.2,5,Supermarket A - Indiranagar
14847,2024-01-15,2024-01-14,2024-01-21,6,False,4035,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240114-559,608,352,224,18,110,10,27.01,6050.24,4,Supermarket A - Indiranagar
14848,2025-02-15,2025-02-14,2025-02-26,11,False,3475,Mango,Fruits,FreshFarms,True,12,Cool (10-15°C),LOT-20250214-901,96,61,40,2,19,1,37.27,1490.8,4,Supermarket A - Indiranagar
14849,2023-12-16,2023-10-08,2024-03-24,99,False,9313,Biscuit 200g,Snacks,Parle,False,168,Ambient (20-25°C),LOT-20231008-410,817,491,156,17,318,53,46.07,7186.92,5,Supermarket A - Indiranagar
14850,2023-04-28,2023-04-23,2023-05-09,11,False,5055,Butter 100g,Dairy,Amul,True,16,Chilled (2-4°C),LOT-20230423-521,478,398,231,16,151,42,57.05,13178.55,4,Supermarket A - Indiranagar
14851,2025-09-05,2025-05-26,2026-01-02,119,False,8801,Orange Juice 1L,Beverages,Real,False,221,Ambient (20-25°C),LOT-20250526-638,970,570,291,10,269,59,80.85,23527.35,5,Supermarket A - Indiranagar
14852,2024-12-29,2024-12-24,2025-05-02,124,False,9431,Biscuit 200g,Snacks,Parle,False,129,Ambient (20-25°C),LOT-20241224-495,994,944,486,19,439,84,128.31,62358.66,5,Supermarket A - Indiranagar
14853,2025-04-26,2025-04-24,2025-05-01,5,False,3145,Mango,Fruits,FreshFarms,True,7,Cool (10-15°C),LOT-20250424-962,446,217,103,15,99,19,59.99,6178.97,5,Supermarket A - Indiranagar
