Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,28,23,38.0,874.0,5,Ambient,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,25,24,240.0,5760.0,1,Ice Box,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,19,9,72.0,648.0,10,Refrigerated,2
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,16,10,25.0,250.0,6,Ambient,2
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,37,33,35.0,1155.0,4,Ambient,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,62,56,420.0,23520.0,6,Ambient,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,30,155.0,4650.0,2,Ambient,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,56,49,20.0,980.0,7,Ambient,4
2025-03-09,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,65,55,40.0,2200.0,10,Refrigerated,3
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,15,8,42.0,336.0,7,Refrigerated,2
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,39,23,38.0,874.0,16,Ambient,2
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,47,36,240.0,8640.0,11,Ice Box,4
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,30,28,72.0,2016.0,2,Refrigerated,4
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,40,18,25.0,450.0,22,Ambient,2
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,37,21,35.0,735.0,16,Ambient,3
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,42,36,420.0,15120.0,6,Ambient,4
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,25,25,155.0,3875.0,0,Ambient,5
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,44,34,20.0,680.0,10,Ambient,4
2025-03-10,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,26,40.0,1040.0,1,Refrigerated,5
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,23,18,42.0,756.0,5,Refrigerated,3
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,39,15,38.0,570.0,24,Ambient,3
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,30,24,240.0,5760.0,6,Ice Box,4
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,40,37,72.0,2664.0,3,Refrigerated,5
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,25,25,25.0,625.0,0,Ambient,4
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,33,18,35.0,630.0,15,Ambient,2
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,69,49,420.0,20580.0,20,Ambient,3
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,43,35,155.0,5425.0,8,Ambient,4
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,27,21,20.0,420.0,6,Ambient,4
2025-03-11,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,37,28,40.0,1120.0,9,Refrigerated,3
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,18,17,42.0,714.0,1,Refrigerated,4
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,41,38,38.0,1444.0,3,Ambient,4
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,24,9,240.0,2160.0,15,Ice Box,3
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,29,21,72.0,1512.0,8,Refrigerated,3
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,38,17,25.0,425.0,21,Ambient,2
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,21,19,35.0,665.0,2,Ambient,4
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,38,31,420.0,13020.0,7,Ambient,4
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,58,51,155.0,7905.0,7,Ambient,3
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,70,50,20.0,1000.0,20,Ambient,3
2025-03-12,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,56,53,40.0,2120.0,3,Refrigerated,4
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,50,37,42.0,1554.0,13,Refrigerated,3
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,33,38.0,1254.0,1,Ambient,4
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,44,17,240.0,4080.0,27,Ice Box,3
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,38,34,72.0,2448.0,4,Refrigerated,3
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,28,22,25.0,550.0,6,Ambient,4
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,23,14,35.0,490.0,9,Ambient,2
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,41,31,420.0,13020.0,10,Ambient,3
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,25,155.0,3875.0,2,Ambient,5
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,70,65,20.0,1300.0,5,Ambient,4
2025-03-13,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,59,58,40.0,2320.0,1,Refrigerated,5
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,33,32,42.0,1344.0,1,Refrigerated,4
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,17,9,38.0,342.0,8,Ambient,3
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,21,21,240.0,5040.0,0,Ice Box,4
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,16,13,72.0,936.0,3,Refrigerated,3
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,47,36,25.0,900.0,11,Ambient,4
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,31,24,35.0,840.0,7,Ambient,3
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,45,32,420.0,13440.0,13,Ambient,4
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,23,20,155.0,3100.0,3,Ambient,3
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,47,39,20.0,780.0,8,Ambient,3
2025-03-14,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,60,43,40.0,1720.0,17,Refrigerated,4
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,18,15,42.0,630.0,3,Refrigerated,4
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,29,38.0,1102.0,5,Ambient,3
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,21,10,240.0,2400.0,11,Ice Box,2
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,27,21,72.0,1512.0,6,Refrigerated,4
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,46,39,25.0,975.0,7,Ambient,3
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,36,35.0,1260.0,7,Ambient,4
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,25,17,420.0,7140.0,8,Ambient,3
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,41,34,155.0,5270.0,7,Ambient,4
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,20,14,20.0,280.0,6,Ambient,3
2025-03-15,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,45,40.0,1800.0,3,Refrigerated,5
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,31,20,42.0,840.0,11,Refrigerated,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,31,23,38.0,874.0,8,Ambient,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,40,25,240.0,6000.0,15,Ice Box,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,20,72.0,1440.0,4,Refrigerated,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,45,28,25.0,700.0,17,Ambient,2
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,38,31,35.0,1085.0,7,Ambient,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,49,39,420.0,16380.0,10,Ambient,3
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,23,23,155.0,3565.0,0,Ambient,5
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,27,19,20.0,380.0,8,Ambient,4
2025-03-16,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,57,55,40.0,2200.0,2,Refrigerated,5
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,17,12,42.0,504.0,5,Refrigerated,4
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,49,26,38.0,988.0,23,Ambient,2
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,45,43,240.0,10320.0,2,Ice Box,4
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,19,72.0,1368.0,5,Refrigerated,3
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,49,37,25.0,925.0,12,Ambient,3
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,30,29,35.0,1015.0,1,Ambient,5
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,59,45,420.0,18900.0,14,Ambient,4
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,30,155.0,4650.0,0,Ambient,5
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,57,40,20.0,800.0,17,Ambient,4
2025-03-17,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,60,51,40.0,2040.0,9,Refrigerated,3
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,27,14,42.0,588.0,13,Refrigerated,2
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,40,35,38.0,1330.0,5,Ambient,4
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,42,40,240.0,9600.0,2,Ice Box,4
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,37,18,72.0,1296.0,19,Refrigerated,2
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,16,7,25.0,175.0,9,Ambient,2
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,33,31,35.0,1085.0,2,Ambient,4
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,36,26,420.0,10920.0,10,Ambient,3
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,55,51,155.0,7905.0,4,Ambient,5
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,60,58,20.0,1160.0,2,Ambient,5
2025-03-18,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,45,31,40.0,1240.0,14,Refrigerated,2
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,38,38,42.0,1596.0,0,Refrigerated,4
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,44,36,38.0,1368.0,8,Ambient,3
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,24,23,240.0,5520.0,1,Ice Box,4
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,41,25,72.0,1800.0,16,Refrigerated,2
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,21,11,25.0,275.0,10,Ambient,3
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,17,12,35.0,420.0,5,Ambient,3
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,38,28,420.0,11760.0,10,Ambient,3
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,50,50,155.0,7750.0,0,Ambient,4
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,70,69,20.0,1380.0,1,Ambient,5
2025-03-19,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,57,56,40.0,2240.0,1,Refrigerated,4
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,22,22,42.0,924.0,0,Refrigerated,5
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,46,32,38.0,1216.0,14,Ambient,3
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,35,31,240.0,7440.0,4,Ice Box,3
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,22,72.0,1584.0,2,Refrigerated,4
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,26,22,25.0,550.0,4,Ambient,3
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,17,10,35.0,350.0,7,Ambient,3
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,31,420.0,13020.0,4,Ambient,4
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,70,50,155.0,7750.0,20,Ambient,4
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,34,26,20.0,520.0,8,Ambient,4
2025-03-20,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,62,61,40.0,2440.0,1,Refrigerated,5
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,27,18,42.0,756.0,9,Refrigerated,3
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,16,14,38.0,532.0,2,Ambient,3
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,37,27,240.0,6480.0,10,Ice Box,4
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,46,19,72.0,1368.0,27,Refrigerated,3
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,42,16,25.0,400.0,26,Ambient,2
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,40,33,35.0,1155.0,7,Ambient,3
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,59,58,420.0,24360.0,1,Ambient,4
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,21,14,155.0,2170.0,7,Ambient,2
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,40,29,20.0,580.0,11,Ambient,3
2025-03-21,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,18,40.0,720.0,5,Refrigerated,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,36,34,42.0,1428.0,2,Refrigerated,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,27,38.0,1026.0,7,Ambient,3
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,23,20,240.0,4800.0,3,Ice Box,3
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,49,38,72.0,2736.0,11,Refrigerated,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,46,46,25.0,1150.0,0,Ambient,5
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,28,23,35.0,805.0,5,Ambient,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,65,50,420.0,21000.0,15,Ambient,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,69,62,155.0,9610.0,7,Ambient,4
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,26,24,20.0,480.0,2,Ambient,5
2025-03-22,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,55,48,40.0,1920.0,7,Refrigerated,3
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,37,34,42.0,1428.0,3,Refrigerated,5
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,32,14,38.0,532.0,18,Ambient,2
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,44,36,240.0,8640.0,8,Ice Box,4
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,15,10,72.0,720.0,5,Refrigerated,3
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,30,25,25.0,625.0,5,Ambient,4
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,21,15,35.0,525.0,6,Ambient,4
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,48,41,420.0,17220.0,7,Ambient,3
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,67,59,155.0,9145.0,8,Ambient,3
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,46,42,20.0,840.0,4,Ambient,5
2025-03-23,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,25,20,40.0,800.0,5,Refrigerated,3
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,33,32,42.0,1344.0,1,Refrigerated,5
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,39,39,38.0,1482.0,0,Ambient,4
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,24,17,240.0,4080.0,7,Ice Box,3
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,25,24,72.0,1728.0,1,Refrigerated,4
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,34,15,25.0,375.0,19,Ambient,3
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,39,29,35.0,1015.0,10,Ambient,4
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,41,35,420.0,14700.0,6,Ambient,3
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,42,29,155.0,4495.0,13,Ambient,2
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,60,54,20.0,1080.0,6,Ambient,4
2025-03-24,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,34,27,40.0,1080.0,7,Refrigerated,4
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,43,35,42.0,1470.0,8,Refrigerated,4
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,30,17,38.0,646.0,13,Ambient,2
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,49,31,240.0,7440.0,18,Ice Box,3
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,23,22,72.0,1584.0,1,Refrigerated,5
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,29,25,25.0,625.0,4,Ambient,3
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,34,26,35.0,910.0,8,Ambient,4
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,65,62,420.0,26040.0,3,Ambient,4
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,31,21,155.0,3255.0,10,Ambient,3
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,24,23,20.0,460.0,1,Ambient,5
2025-03-25,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,33,27,40.0,1080.0,6,Refrigerated,4
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,49,19,42.0,798.0,30,Refrigerated,3
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,16,38.0,608.0,6,Ambient,4
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,34,17,240.0,4080.0,17,Ice Box,2
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,28,72.0,2016.0,11,Refrigerated,3
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,29,16,25.0,400.0,13,Ambient,2
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,21,14,35.0,490.0,7,Ambient,2
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,26,18,420.0,7560.0,8,Ambient,2
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,28,22,155.0,3410.0,6,Ambient,4
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,23,18,20.0,360.0,5,Ambient,4
2025-03-26,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,45,35,40.0,1400.0,10,Refrigerated,3
2025-03-27,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,22,17,42.0,714.0,5,Refrigerated,4
2025-03-27,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,45,28,38.0,1064.0,17,Ambient,2
2025-03-27,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,15,6,240.0,1440.0,9,Ice Box,3
